time,amplitude,wind_speed,label
0.089,-0.03032,3.4,1
0.09,-0.01829,3.4,1
0.091,0.043899999999999995,3.4,1
0.092,0.09868,3.4,1
0.093,0.06823,3.4,1
0.094,0.03698,3.4,1
0.095,0.013940000000000001,3.4,1
0.096,0.08321,3.4,1
0.097,-0.03303,3.4,1
0.098,-0.000782,3.4,1
0.099,0.020699999999999996,3.4,1
0.1,-0.025509999999999998,3.4,1
0.101,-0.01307,3.4,1
0.102,-0.07405,3.4,1
0.103,-0.02421,3.4,1
0.104,0.15185,3.4,1
0.105,0.04745,3.4,1
0.106,-0.01117,3.4,1
0.107,-0.08649000000000001,3.4,1
0.108,0.00312,3.4,1
0.109,-0.03494,3.4,1
0.11,0.03907,3.4,1
0.111,0.06275,3.4,1
0.112,0.00363,3.4,1
0.113,-0.04386,3.4,1
0.114,0.09111,3.4,1
0.115,-0.017589999999999998,3.4,1
0.116,-0.06773,3.4,1
0.117,-0.011770000000000001,3.4,1
0.118,-0.01678,3.4,1
0.119,0.03053,3.4,1
0.12,0.06662,3.4,1
0.121,-0.016479999999999998,3.4,1
0.122,-0.05469,3.4,1
0.123,-0.0553,3.4,1
0.124,-0.04226,3.4,1
0.125,-0.09320999999999999,3.4,1
0.126,-0.02461,3.4,1
0.127,-0.03574,3.4,1
0.128,-0.03183,3.4,1
0.129,0.00703,3.4,1
0.13,-0.01358,3.4,1
0.131,0.10625000000000001,3.4,1
0.132,0.053090000000000005,3.4,1
0.133,0.05067000000000001,3.4,1
0.134,0.14524,3.4,1
0.135,0.14186,3.4,1
0.136,0.02215,3.4,1
0.137,-0.020699999999999996,3.4,1
0.138,-0.01247,3.4,1
0.139,0.03053,3.4,1
0.14,-0.027209999999999998,3.4,1
0.141,-0.019889999999999998,3.4,1
0.142,-0.01438,3.4,1
0.143,0.06581000000000001,3.4,1
0.144,-0.053489999999999996,3.4,1
0.145,-0.04937999999999999,3.4,1
0.146,-0.06312,3.4,1
0.147,-0.059109999999999996,3.4,1
0.148,0.030209999999999997,3.4,1
0.149,-0.03454,3.4,1
0.15,0.03987,3.4,1
0.151,0.06597,3.4,1
0.152,0.03987,3.4,1
0.153,-0.06222,3.4,1
0.154,0.05985,3.4,1
0.155,0.09707,3.4,1
0.156,-0.04085,3.4,1
0.157,0.08692,3.4,1
0.158,-0.01658,3.4,1
0.159,0.02699,3.4,1
0.16,0.01571,3.4,1
0.161,-0.02842,3.4,1
0.162,-0.03293,3.4,1
0.163,0.05953,3.4,1
0.164,-0.02882,3.4,1
0.165,-0.0569,3.4,1
0.166,-0.00469,3.4,1
0.167,-0.038349999999999995,3.4,1
0.168,-0.01829,3.4,1
0.169,-0.03664,3.4,1
0.17,0.06307,3.4,1
0.171,0.08482,3.4,1
0.172,-0.02581,3.4,1
0.173,-0.02661,3.4,1
0.174,-0.01889,3.4,1
0.175,0.007010000000000001,3.4,1
0.176,-0.01358,3.4,1
0.177,0.053090000000000005,3.4,1
0.178,0.01716,3.4,1
0.179,0.008140000000000001,3.4,1
0.18,0.03214,3.4,1
0.181,-0.02952,3.4,1
0.182,-0.00371,3.4,1
0.183,-0.10534,3.4,1
0.184,-0.07796,3.4,1
0.185,-0.057600000000000005,3.4,1
0.186,-0.05058,3.4,1
0.187,0.04648,3.4,1
0.188,-0.061009999999999995,3.4,1
0.189,0.00427,3.4,1
0.19,-0.0213,3.4,1
0.191,0.03472,3.4,1
0.192,-0.03774,3.4,1
0.193,0.06162,3.4,1
0.194,0.10706,3.4,1
0.195,0.045189999999999994,3.4,1
0.196,-0.020699999999999996,3.4,1
0.197,0.0518,3.4,1
0.198,-0.01448,3.4,1
0.199,0.03826,3.4,1
0.2,-0.026410000000000003,3.4,1
0.201,-0.03093,3.4,1
0.202,-0.016989999999999998,3.4,1
0.203,0.00801,3.4,1
0.204,-0.08528000000000001,3.4,1
0.205,-0.17374,3.4,1
0.206,0.008459999999999999,3.4,1
0.207,-0.012069999999999999,3.4,1
0.208,-0.0233,3.4,1
0.209,-0.02401,3.4,1
0.21,0.02441,3.4,1
0.211,0.09433,3.4,1
0.212,-0.019090000000000003,3.4,1
0.213,-0.0234,3.4,1
0.214,0.0294,3.4,1
0.215,0.007010000000000001,3.4,1
0.216,-0.060610000000000004,3.4,1
0.217,-0.01799,3.4,1
0.218,0.017320000000000002,3.4,1
0.219,0.03585,3.4,1
0.22,0.01958,3.4,1
0.221,-0.0206,3.4,1
0.222,0.05357,3.4,1
0.223,0.09111,3.4,1
0.224,-0.013680000000000001,3.4,1
0.225,-0.04647,3.4,1
0.226,0.03649,3.4,1
0.227,0.03118,3.4,1
0.228,-0.044770000000000004,3.4,1
0.229,-0.020699999999999996,3.4,1
0.23,0.000403,3.4,1
0.231,0.09014,3.4,1
0.232,-0.0216,3.4,1
0.233,-0.0226,3.4,1
0.234,-0.02842,3.4,1
0.235,-0.01418,3.4,1
0.236,-0.03544,3.4,1
0.237,0.04906,3.4,1
0.238,0.01555,3.4,1
0.239,0.023440000000000003,3.4,1
0.24,0.0265,3.4,1
0.241,0.06323999999999999,3.4,1
0.242,0.04567,3.4,1
0.243,-0.07575,3.4,1
0.244,-0.01588,3.4,1
0.245,-0.034030000000000005,3.4,1
0.246,-0.02461,3.4,1
0.247,-0.01438,3.4,1
0.248,-0.03774,3.4,1
0.249,-0.01899,3.4,1
0.25,0.00669,3.4,1
0.251,0.11914,3.4,1
0.252,-0.01478,3.4,1
0.253,-0.02711,3.4,1
0.254,0.06565,3.4,1
0.255,-0.04216,3.4,1
0.256,0.03955,3.4,1
0.257,0.06662,3.4,1
0.258,-0.038349999999999995,3.4,1
0.259,0.06146,3.4,1
0.26,-0.04527,3.4,1
0.261,-0.03604,3.4,1
0.262,0.052919999999999995,3.4,1
0.263,-0.03855,3.4,1
0.264,-0.02711,3.4,1
0.265,-0.04226,3.4,1
0.266,-0.043559999999999995,3.4,1
0.267,0.00443,3.4,1
0.268,-0.04426,3.4,1
0.269,8.1e-05,3.4,1
0.27,-0.0217,3.4,1
0.271,0.06775,3.4,1
0.272,-0.017589999999999998,3.4,1
0.273,-0.03213,3.4,1
0.274,0.005240000000000001,3.4,1
0.275,0.0010500000000000002,3.4,1
0.276,0.020699999999999996,3.4,1
0.277,-0.058300000000000005,3.4,1
0.278,0.04358,3.4,1
0.279,-0.01398,3.4,1
0.28,0.06791,3.4,1
0.281,-0.01237,3.4,1
0.282,-0.01799,3.4,1
0.283,0.06694,3.4,1
0.284,-0.02611,3.4,1
0.285,-0.02852,3.4,1
0.286,-0.034030000000000005,3.4,1
0.287,-0.01949,3.4,1
0.288,-0.04436,3.4,1
0.289,-0.012669999999999999,3.4,1
0.29,-0.01247,3.4,1
0.291,0.06823,3.4,1
0.292,0.10222,3.4,1
0.293,0.04648,3.4,1
0.294,0.01007,3.4,1
0.295,0.02666,3.4,1
0.296,0.03295,3.4,1
0.297,-0.029220000000000003,3.4,1
0.298,0.01974,3.4,1
0.299,0.015870000000000002,3.4,1
0.3,0.027469999999999998,3.4,1
0.301,-0.01849,3.4,1
0.302,-0.058199999999999995,3.4,1
0.303,-0.03343,3.4,1
0.304,-0.06623000000000001,3.4,1
0.305,-0.04687,3.4,1
0.306,0.00312,3.4,1
0.307,0.007010000000000001,3.4,1
0.308,-0.048979999999999996,3.4,1
0.309,0.000564,3.4,1
0.31,-0.02009,3.4,1
0.311,0.0149,3.4,1
0.312,0.08789,3.4,1
0.313,0.06355999999999999,3.4,1
0.314,0.07065,3.4,1
0.315,-0.01919,3.4,1
0.316,0.08933999999999999,3.4,1
0.317,0.01039,3.4,1
0.318,0.025699999999999997,3.4,1
0.319,0.000725,3.4,1
0.32,0.02103,3.4,1
0.321,-0.04567,3.4,1
0.322,0.011999999999999999,3.4,1
0.323,0.05502,3.4,1
0.324,-0.04818,3.4,1
0.325,-0.02842,3.4,1
0.326,-0.04326,3.4,1
0.327,0.04261,3.4,1
0.328,-0.03564,3.4,1
0.329,-0.01378,3.4,1
0.33,-0.01638,3.4,1
0.331,0.11254,3.4,1
0.332,0.06452000000000001,3.4,1
0.333,0.04471,3.4,1
0.334,0.00427,3.4,1
0.335,0.17762,3.4,1
0.336,-0.07435,3.4,1
0.337,0.03182,3.4,1
0.338,-0.02581,3.4,1
0.339,0.013290000000000001,3.4,1
0.34,0.00395,3.4,1
0.341,-0.01167,3.4,1
0.342,-0.03965,3.4,1
0.343,0.07403,3.4,1
0.344,0.04471,3.4,1
0.345,0.04197,3.4,1
0.346,-0.03423,3.4,1
0.347,-0.03875,3.4,1
0.348,-0.013170000000000001,3.4,1
0.349,-0.02742,3.4,1
0.35,-0.01979,3.4,1
0.351,0.04455,3.4,1
0.352,0.007010000000000001,3.4,1
0.353,-0.017390000000000003,3.4,1
0.354,0.0373,3.4,1
0.355,0.01651,3.4,1
0.356,0.075,3.4,1
0.357,-0.02039,3.4,1
0.358,-0.000782,3.4,1
0.359,0.00898,3.4,1
0.36,0.03665,3.4,1
0.361,0.00443,3.4,1
0.362,-0.032330000000000005,3.4,1
0.363,-0.012969999999999999,3.4,1
0.364,-0.04998,3.4,1
0.365,0.07919000000000001,3.4,1
0.366,-0.06392,3.4,1
0.367,-0.050679999999999996,3.4,1
0.368,-0.01107,3.4,1
0.369,-0.02982,3.4,1
0.37,0.0010500000000000002,3.4,1
0.371,0.03536,3.4,1
0.372,0.07951,3.4,1
0.373,0.06001,3.4,1
0.374,0.03198,3.4,1
0.375,-0.0216,3.4,1
0.376,-0.01668,3.4,1
0.377,-0.01789,3.4,1
0.378,0.03778,3.4,1
0.379,0.00475,3.4,1
0.38,0.015390000000000001,3.4,1
0.381,-0.04868,3.4,1
0.382,0.04084,3.4,1
0.383,0.02666,3.4,1
0.384,-0.056100000000000004,3.4,1
0.385,-0.07756,3.4,1
0.386,0.0028200000000000005,3.4,1
0.387,-0.01528,3.4,1
0.388,-0.05008,3.4,1
0.389,0.00798,3.4,1
0.39,-0.039150000000000004,3.4,1
0.391,0.07757,3.4,1
0.392,-0.0228,3.4,1
0.393,0.03182,3.4,1
0.394,0.10319,3.4,1
0.395,0.22724,3.4,1
0.396,-0.01107,3.4,1
0.397,0.02199,3.4,1
0.398,0.03005,3.4,1
0.399,0.00926,3.4,1
0.4,-0.013170000000000001,3.4,1
0.401,-0.060410000000000005,3.4,1
0.402,0.00765,3.4,1
0.403,0.0040999999999999995,3.4,1
0.404,0.0025,3.4,1
0.405,-0.048069999999999995,3.4,1
0.406,-0.06111,3.4,1
0.407,-0.03263,3.4,1
0.408,-0.0212,3.4,1
0.409,-0.03383,3.4,1
0.41,0.0054,3.4,1
0.411,0.03424,3.4,1
0.412,0.01958,3.4,1
0.413,0.05985,3.4,1
0.414,0.01104,3.4,1
0.415,0.0015300000000000001,3.4,1
0.416,0.02763,3.4,1
0.417,-0.01398,3.4,1
0.418,-0.02431,3.4,1
0.419,0.00781,3.4,1
0.42,-0.01498,3.4,1
0.421,0.02054,3.4,1
0.422,-0.01378,3.4,1
0.423,-0.02892,3.4,1
0.424,0.03327,3.4,1
0.425,0.09481,3.4,1
0.426,-0.0222,3.4,1
0.427,-0.025509999999999998,3.4,1
0.428,-0.03062,3.4,1
0.429,-0.01829,3.4,1
0.43,-0.00566,3.4,1
0.431,0.08626999999999999,3.4,1
0.432,0.07740999999999999,3.4,1
0.433,0.06162,3.4,1
0.434,-0.02441,3.4,1
0.435,-0.01618,3.4,1
0.436,-0.029320000000000002,3.4,1
0.437,0.03134,3.4,1
0.438,0.00975,3.4,1
0.439,0.000403,3.4,1
0.44,0.03456,3.4,1
0.441,0.03343,3.4,1
0.442,-0.0235,3.4,1
0.443,-0.06492,3.4,1
0.444,0.01104,3.4,1
0.445,0.15539,3.4,1
0.446,-0.02501,3.4,1
0.447,-0.07234,3.4,1
0.448,-0.00469,3.4,1
0.449,-0.02501,3.4,1
0.45,0.00459,3.4,1
0.451,0.06968,3.4,1
0.452,0.00314,3.4,1
0.453,-0.03183,3.4,1
0.454,0.04471,3.4,1
0.455,-0.03744,3.4,1
0.456,-0.00566,3.4,1
0.457,0.05502,3.4,1
0.458,0.00801,3.4,1
0.459,0.03714,3.4,1
0.46,0.02666,3.4,1
0.461,0.09835999999999999,3.4,1
0.462,-0.04647,3.4,1
0.463,-0.01137,3.4,1
0.464,-0.01448,3.4,1
0.465,-0.07395,3.4,1
0.466,-0.031129999999999998,3.4,1
0.467,-0.04196,3.4,1
0.468,-0.02792,3.4,1
0.469,-0.03363,3.4,1
0.47,-0.011770000000000001,3.4,1
0.471,-0.01327,3.4,1
0.472,0.03295,3.4,1
0.473,-0.08307999999999999,3.4,1
0.474,0.008140000000000001,3.4,1
0.475,0.00117,3.4,1
0.476,0.02505,3.4,1
0.477,0.07435,3.4,1
0.478,-0.04176,3.4,1
0.479,0.04294,3.4,1
0.48,0.009909999999999999,3.4,1
0.481,0.05437,3.4,1
0.482,0.00959,3.4,1
0.483,-0.057,3.4,1
0.484,0.08515,3.4,1
0.485,0.02602,3.4,1
0.486,-0.02892,3.4,1
0.487,-0.07084,3.4,1
0.488,-0.02661,3.4,1
0.489,-0.03283,3.4,1
0.49,0.00572,3.4,1
0.491,0.02956,3.4,1
0.492,-0.012669999999999999,3.4,1
0.493,0.05824,3.4,1
0.494,0.013290000000000001,3.4,1
0.495,0.09931999999999999,3.4,1
0.496,-0.05249,3.4,1
0.497,0.011199999999999998,3.4,1
0.498,-0.014280000000000001,3.4,1
0.499,0.0040999999999999995,3.4,1
0.0,0.01635,4.2,1
0.001,0.08466,4.2,1
0.002,0.01829,4.2,1
0.003,0.00185,4.2,1
0.004,-0.04486999999999999,4.2,1
0.005,0.0605,4.2,1
0.006,0.01958,4.2,1
0.007,-0.03454,4.2,1
0.008,0.01716,4.2,1
0.009,0.025699999999999997,4.2,1
0.01,-0.010369999999999999,4.2,1
0.011,-0.04507,4.2,1
0.012,-0.041460000000000004,4.2,1
0.013,-0.01899,4.2,1
0.014,-0.07064,4.2,1
0.015,-0.04456,4.2,1
0.016,0.08821000000000001,4.2,1
0.017,0.00185,4.2,1
0.018,-0.03313,4.2,1
0.019,-0.01327,4.2,1
0.02,0.04455,4.2,1
0.021,0.11511,4.2,1
0.022,0.0526,4.2,1
0.023,-0.03123,4.2,1
0.024,-0.04065,4.2,1
0.025,0.03166,4.2,1
0.026,0.1185,4.2,1
0.027,0.04406,4.2,1
0.028,-0.0209,4.2,1
0.029,-0.01197,4.2,1
0.03,0.00669,4.2,1
0.031,-0.04446,4.2,1
0.032,0.00201,4.2,1
0.033,-0.06151,4.2,1
0.034,0.00572,4.2,1
0.035,0.041650000000000006,4.2,1
0.036,-0.02581,4.2,1
0.037,0.00491,4.2,1
0.038,-0.01097,4.2,1
0.039,-0.0213,4.2,1
0.04,0.07097,4.2,1
0.041,0.11044,4.2,1
0.042,0.14492,4.2,1
0.043,0.0149,4.2,1
0.044,-0.040350000000000004,4.2,1
0.045,0.06501,4.2,1
0.046,-0.0213,4.2,1
0.047,-0.02501,4.2,1
0.048,0.02538,4.2,1
0.049,-0.0027300000000000002,4.2,1
0.05,-0.01729,4.2,1
0.051,-0.01839,4.2,1
0.052,-0.04697,4.2,1
0.053,-0.06512000000000001,4.2,1
0.054,0.02699,4.2,1
0.055,-0.062119999999999995,4.2,1
0.056,-0.06823,4.2,1
0.057,0.02006,4.2,1
0.058,-0.02491,4.2,1
0.059,-0.01378,4.2,1
0.06,0.02135,4.2,1
0.061,0.06098,4.2,1
0.062,0.023119999999999998,4.2,1
0.063,-0.03554,4.2,1
0.064,-0.05189,4.2,1
0.065,0.05373,4.2,1
0.066,0.14379,4.2,1
0.067,0.03118,4.2,1
0.068,-0.010369999999999999,4.2,1
0.069,-0.01508,4.2,1
0.07,0.05276,4.2,1
0.071,-0.06713,4.2,1
0.072,-0.01167,4.2,1
0.073,-0.000782,4.2,1
0.074,-0.07905999999999999,4.2,1
0.075,0.05228,4.2,1
0.076,0.04825,4.2,1
0.077,-0.01779,4.2,1
0.078,-0.04025,4.2,1
0.079,-0.01067,4.2,1
0.08,0.02666,4.2,1
0.081,0.13363999999999998,4.2,1
0.082,0.07645,4.2,1
0.083,-0.027520000000000003,4.2,1
0.084,-0.07736,4.2,1
0.085,0.00894,4.2,1
0.086,-0.07485,4.2,1
0.087,-0.01117,4.2,1
0.088,-0.0017599999999999998,4.2,1
0.089,0.04116,4.2,1
0.09,-0.0216,4.2,1
0.091,0.00185,4.2,1
0.092,-0.052890000000000006,4.2,1
0.093,-0.07224,4.2,1
0.094,-0.01618,4.2,1
0.095,-0.06322,4.2,1
0.096,-0.01969,4.2,1
0.097,-0.014280000000000001,4.2,1
0.098,-0.014280000000000001,4.2,1
0.099,-0.01588,4.2,1
0.1,0.04922,4.2,1
0.101,0.04229,4.2,1
0.102,0.00959,4.2,1
0.103,0.02586,4.2,1
0.104,0.0016899999999999999,4.2,1
0.105,-0.05138,4.2,1
0.106,-0.01709,4.2,1
0.107,0.01023,4.2,1
0.108,-0.011269999999999999,4.2,1
0.109,0.0199,4.2,1
0.11,0.0294,4.2,1
0.111,-0.07957,4.2,1
0.112,-0.03153,4.2,1
0.113,-0.032729999999999995,4.2,1
0.114,-0.09661,4.2,1
0.115,0.022959999999999998,4.2,1
0.116,-0.05169,4.2,1
0.117,-0.01508,4.2,1
0.118,-0.03032,4.2,1
0.119,-0.01388,4.2,1
0.12,0.03536,4.2,1
0.121,0.08499,4.2,1
0.122,-0.012669999999999999,4.2,1
0.123,0.03037,4.2,1
0.124,-0.01779,4.2,1
0.125,0.01941,4.2,1
0.126,-0.040150000000000005,4.2,1
0.127,-0.01478,4.2,1
0.128,-0.0017599999999999998,4.2,1
0.129,0.02376,4.2,1
0.13,-0.03303,4.2,1
0.131,-0.06603,4.2,1
0.132,-0.027209999999999998,4.2,1
0.133,-0.02461,4.2,1
0.134,-0.02701,4.2,1
0.135,-0.04176,4.2,1
0.136,-0.10624,4.2,1
0.137,-0.041859999999999994,4.2,1
0.138,-0.01438,4.2,1
0.139,-0.013470000000000001,4.2,1
0.14,0.048409999999999995,4.2,1
0.141,0.08739999999999999,4.2,1
0.142,-0.01919,4.2,1
0.143,0.04004,4.2,1
0.144,-0.03413,4.2,1
0.145,0.00653,4.2,1
0.146,0.12397,4.2,1
0.147,-0.0231,4.2,1
0.148,0.00556,4.2,1
0.149,0.0025,4.2,1
0.15,0.01603,4.2,1
0.151,-0.046369999999999995,4.2,1
0.152,-0.011470000000000001,4.2,1
0.153,0.07934999999999999,4.2,1
0.154,-0.11627,4.2,1
0.155,-0.07977,4.2,1
0.156,-0.01337,4.2,1
0.157,-0.01307,4.2,1
0.158,-0.02982,4.2,1
0.159,-0.018090000000000002,4.2,1
0.16,0.04503,4.2,1
0.161,0.14105,4.2,1
0.162,-0.03444,4.2,1
0.163,0.00363,4.2,1
0.164,0.03359,4.2,1
0.165,0.07274,4.2,1
0.166,0.07596,4.2,1
0.167,0.01345,4.2,1
0.168,0.01748,4.2,1
0.169,0.00765,4.2,1
0.17,-0.01307,4.2,1
0.171,-0.01608,4.2,1
0.172,-0.01919,4.2,1
0.173,0.00411,4.2,1
0.174,0.00556,4.2,1
0.175,-0.04818,4.2,1
0.176,-0.05249,4.2,1
0.177,-0.017589999999999998,4.2,1
0.178,-0.015380000000000001,4.2,1
0.179,-0.017589999999999998,4.2,1
0.18,0.012650000000000002,4.2,1
0.181,0.07032,4.2,1
0.182,0.03698,4.2,1
0.183,0.09449,4.2,1
0.184,0.07,4.2,1
0.185,-0.0228,4.2,1
0.186,0.016999999999999998,4.2,1
0.187,-0.013170000000000001,4.2,1
0.188,0.00312,4.2,1
0.189,0.00926,4.2,1
0.19,0.02779,4.2,1
0.191,-0.01378,4.2,1
0.192,-0.02441,4.2,1
0.193,-0.10874999999999999,4.2,1
0.194,-0.10524,4.2,1
0.195,0.1301,4.2,1
0.196,0.022959999999999998,4.2,1
0.197,-0.04436,4.2,1
0.198,-0.02992,4.2,1
0.199,-0.010169999999999998,4.2,1
0.2,0.014580000000000001,4.2,1
0.201,0.05776,4.2,1
0.202,-0.01307,4.2,1
0.203,0.15942,4.2,1
0.204,-0.011869999999999999,4.2,1
0.205,-0.1277,4.2,1
0.206,0.09062,4.2,1
0.207,-0.0225,4.2,1
0.208,0.013290000000000001,4.2,1
0.209,0.005240000000000001,4.2,1
0.21,-0.00762,4.2,1
0.211,-0.04818,4.2,1
0.212,0.04535,4.2,1
0.213,0.00613,4.2,1
0.214,-0.014679999999999999,4.2,1
0.215,-0.0218,4.2,1
0.216,-0.023,4.2,1
0.217,0.01796,4.2,1
0.218,-0.03704,4.2,1
0.219,0.00312,4.2,1
0.22,0.0050799999999999994,4.2,1
0.221,0.1396,4.2,1
0.222,0.00588,4.2,1
0.223,-0.04406,4.2,1
0.224,0.0141,4.2,1
0.225,-0.04346,4.2,1
0.226,-0.00664,4.2,1
0.227,0.01523,4.2,1
0.228,0.028110000000000003,4.2,1
0.229,0.01184,4.2,1
0.23,0.048409999999999995,4.2,1
0.231,-0.04587,4.2,1
0.232,0.0015300000000000001,4.2,1
0.233,-0.07475,4.2,1
0.234,-0.059109999999999996,4.2,1
0.235,-0.00469,4.2,1
0.236,0.06806999999999999,4.2,1
0.237,0.0178,4.2,1
0.238,-0.038349999999999995,4.2,1
0.239,0.006359999999999999,4.2,1
0.24,0.008459999999999999,4.2,1
0.241,0.06662,4.2,1
0.242,-0.049179999999999995,4.2,1
0.243,0.01684,4.2,1
0.244,0.00781,4.2,1
0.245,0.19390000000000002,4.2,1
0.246,0.05405,4.2,1
0.247,-0.02842,4.2,1
0.248,0.027469999999999998,4.2,1
0.249,0.03134,4.2,1
0.25,-0.034030000000000005,4.2,1
0.251,-0.03263,4.2,1
0.252,-0.01418,4.2,1
0.253,-0.054990000000000004,4.2,1
0.254,0.015390000000000001,4.2,1
0.255,0.06404,4.2,1
0.256,0.000887,4.2,1
0.257,-0.06673,4.2,1
0.258,-0.017390000000000003,4.2,1
0.259,0.00604,4.2,1
0.26,0.03053,4.2,1
0.261,0.02892,4.2,1
0.262,0.0895,4.2,1
0.263,0.00395,4.2,1
0.264,-0.023,4.2,1
0.265,-0.03393,4.2,1
0.266,-0.058910000000000004,4.2,1
0.267,0.00491,4.2,1
0.268,0.03343,4.2,1
0.269,0.04326,4.2,1
0.27,0.01088,4.2,1
0.271,-0.014280000000000001,4.2,1
0.272,-0.05950999999999999,4.2,1
0.273,-0.0569,4.2,1
0.274,0.02376,4.2,1
0.275,0.033909999999999996,4.2,1
0.276,0.08579,4.2,1
0.277,0.01168,4.2,1
0.278,-0.019289999999999998,4.2,1
0.279,-0.022399999999999996,4.2,1
0.28,0.02473,4.2,1
0.281,0.01571,4.2,1
0.282,0.03649,4.2,1
0.283,0.03987,4.2,1
0.284,-0.01638,4.2,1
0.285,0.16216000000000003,4.2,1
0.286,-0.047369999999999995,4.2,1
0.287,-0.03895,4.2,1
0.288,0.01958,4.2,1
0.289,0.01313,4.2,1
0.29,0.03263,4.2,1
0.291,-0.01007,4.2,1
0.292,-0.023700000000000002,4.2,1
0.293,-0.04507,4.2,1
0.294,-0.02451,4.2,1
0.295,0.0352,4.2,1
0.296,0.09046,4.2,1
0.297,-0.01558,4.2,1
0.298,-0.02902,4.2,1
0.299,0.000403,4.2,1
0.3,0.0663,4.2,1
0.301,0.11592,4.2,1
0.302,0.04567,4.2,1
0.303,-0.035339999999999996,4.2,1
0.304,0.01668,4.2,1
0.305,-0.00469,4.2,1
0.306,-0.00469,4.2,1
0.307,-0.01388,4.2,1
0.308,0.025209999999999996,4.2,1
0.309,0.00749,4.2,1
0.31,0.03343,4.2,1
0.311,-0.04547,4.2,1
0.312,-0.02982,4.2,1
0.313,-0.0585,4.2,1
0.314,-0.04547,4.2,1
0.315,-0.03965,4.2,1
0.316,-0.07355,4.2,1
0.317,-0.01668,4.2,1
0.318,-0.03885,4.2,1
0.319,0.00395,4.2,1
0.32,0.00703,4.2,1
0.321,0.01007,4.2,1
0.322,0.03311,4.2,1
0.323,0.07837999999999999,4.2,1
0.324,-0.010369999999999999,4.2,1
0.325,0.06243,4.2,1
0.326,0.10125999999999999,4.2,1
0.327,0.02715,4.2,1
0.328,-0.012969999999999999,4.2,1
0.329,0.006849999999999999,4.2,1
0.33,-0.010870000000000001,4.2,1
0.331,-0.0216,4.2,1
0.332,-0.02912,4.2,1
0.333,-0.03744,4.2,1
0.334,-0.05008,4.2,1
0.335,-0.026410000000000003,4.2,1
0.336,-0.07285,4.2,1
0.337,-0.0226,4.2,1
0.338,-0.03052,4.2,1
0.339,0.0015300000000000001,4.2,1
0.34,-0.01117,4.2,1
0.341,0.0468,4.2,1
0.342,0.10657,4.2,1
0.343,0.07708999999999999,4.2,1
0.344,0.04986,4.2,1
0.345,-0.11938000000000001,4.2,1
0.346,-0.023600000000000003,4.2,1
0.347,-0.02711,4.2,1
0.348,0.03295,4.2,1
0.349,0.005240000000000001,4.2,1
0.35,-0.014879999999999999,4.2,1
0.351,-0.04246,4.2,1
0.352,-0.04978,4.2,1
0.353,0.01313,4.2,1
0.354,0.04937999999999999,4.2,1
0.355,0.014419999999999999,4.2,1
0.356,-0.13813,4.2,1
0.357,-0.04988,4.2,1
0.358,-0.02511,4.2,1
0.359,0.00201,4.2,1
0.36,0.01958,4.2,1
0.361,0.09369000000000001,4.2,1
0.362,0.010709999999999999,4.2,1
0.363,-0.01047,4.2,1
0.364,-0.0581,4.2,1
0.365,-0.03544,4.2,1
0.366,0.15603,4.2,1
0.367,-0.01197,4.2,1
0.368,0.025699999999999997,4.2,1
0.369,0.009430000000000001,4.2,1
0.37,0.0373,4.2,1
0.371,-0.02701,4.2,1
0.372,-0.04156,4.2,1
0.373,-0.01869,4.2,1
0.374,-0.03524,4.2,1
0.375,-0.022699999999999998,4.2,1
0.376,0.10802,4.2,1
0.377,-0.03624,4.2,1
0.378,-0.0214,4.2,1
0.379,-0.015380000000000001,4.2,1
0.38,0.04326,4.2,1
0.381,0.11511,4.2,1
0.382,-0.015479999999999999,4.2,1
0.383,0.00298,4.2,1
0.384,0.02973,4.2,1
0.385,-0.04266,4.2,1
0.386,-0.01598,4.2,1
0.387,-0.01749,4.2,1
0.388,0.00926,4.2,1
0.389,0.000725,4.2,1
0.39,0.07516,4.2,1
0.391,-0.06302,4.2,1
0.392,0.000887,4.2,1
0.393,-0.0212,4.2,1
0.394,-0.02822,4.2,1
0.395,-0.04045,4.2,1
0.396,-0.05239,4.2,1
0.397,-0.000782,4.2,1
0.398,-0.01749,4.2,1
0.399,-0.02892,4.2,1
0.4,0.07371,4.2,1
0.401,0.05518000000000001,4.2,1
0.402,0.06243,4.2,1
0.403,0.12381,4.2,1
0.404,-0.042859999999999995,4.2,1
0.405,-0.027209999999999998,4.2,1
0.406,0.13525,4.2,1
0.407,0.007010000000000001,4.2,1
0.408,0.00234,4.2,1
0.409,0.0199,4.2,1
0.41,-0.022000000000000002,4.2,1
0.411,-0.0225,4.2,1
0.412,-0.03423,4.2,1
0.413,-0.0238,4.2,1
0.414,-0.01157,4.2,1
0.415,-0.01729,4.2,1
0.416,-0.08217,4.2,1
0.417,-0.04486999999999999,4.2,1
0.418,-0.00371,4.2,1
0.419,-0.01999,4.2,1
0.42,0.03375,4.2,1
0.421,0.06759,4.2,1
0.422,0.0468,4.2,1
0.423,0.13976,4.2,1
0.424,-0.0205,4.2,1
0.425,-0.028019999999999996,4.2,1
0.426,-0.04707,4.2,1
0.427,-0.019289999999999998,4.2,1
0.428,0.01136,4.2,1
0.429,0.021670000000000002,4.2,1
0.43,-0.0027300000000000002,4.2,1
0.431,0.006849999999999999,4.2,1
0.432,-0.03323,4.2,1
0.433,-0.05078,4.2,1
0.434,-0.06412,4.2,1
