time,amplitude,label,wind_speed
0.472,-0.016730000000000002,0,3.2
0.473,-0.0026899999999999997,0,3.2
0.474,-0.0065,0,3.2
0.475,-0.0064,0,3.2
0.476,-0.01703,0,3.2
0.477,0.01728,0,3.2
0.478,0.06480999999999999,0,3.2
0.479,0.14762,0,3.2
0.48,0.015510000000000001,0,3.2
0.481,0.09639,0,3.2
0.482,0.029849999999999998,0,3.2
0.483,-0.00952,0,3.2
0.484,0.0139,0,3.2
0.485,-0.000586,0,3.2
0.486,0.03436,0,3.2
0.487,0.00784,0,3.2
0.488,-0.011219999999999999,0,3.2
0.489,-0.00761,0,3.2
0.49,0.07254,0,3.2
0.491,0.01631,0,3.2
0.492,-0.03228,0,3.2
0.493,-0.027659999999999997,0,3.2
0.494,-0.00791,0,3.2
0.495,0.0016200000000000001,0,3.2
0.496,0.00182,0,3.2
0.497,0.024689999999999997,0,3.2
0.498,0.00302,0,3.2
0.499,0.07350999999999999,0,3.2
0.0,0.041929999999999995,0,3.7
0.001,0.00133,0,3.7
0.002,-0.000668,0,3.7
0.003,-0.00753,0,3.7
0.004,0.03081,0,3.7
0.005,-0.00761,0,3.7
0.006,-0.03258,0,3.7
0.007,-0.03659,0,3.7
0.008,-0.03408,0,3.7
0.009,0.04145,0,3.7
0.01,0.14456,0,3.7
0.011,-0.047920000000000004,0,3.7
0.012,-0.0057,0,3.7
0.013,-0.00821,0,3.7
0.014,0.00694,0,3.7
0.015,-0.00028,0,3.7
0.016,-0.00624,0,3.7
0.017,0.00222,0,3.7
0.018,-0.00731,0,3.7
0.019,0.0176,0,3.7
0.02,0.00584,0,3.7
0.021,-0.00511,0,3.7
0.022,0.0061600000000000005,0,3.7
0.023,-0.00952,0,3.7
0.024,0.024050000000000002,0,3.7
0.025,-0.0038900000000000002,0,3.7
0.026,-0.055139999999999995,0,3.7
0.027,-0.050730000000000004,0,3.7
0.028,-0.01192,0,3.7
0.029,0.05176,0,3.7
0.03,-0.00791,0,3.7
0.031,-0.061560000000000004,0,3.7
0.032,-0.00249,0,3.7
0.033,-0.011720000000000001,0,3.7
0.034,0.00914,0,3.7
0.035,0.00117,0,3.7
0.036,0.06046,0,3.7
0.037,0.06465,0,3.7
0.038,0.08028,0,3.7
0.039,-0.00871,0,3.7
0.04,-0.00801,0,3.7
0.041,-0.005599999999999999,0,3.7
0.042,-0.00608,0,3.7
0.043,-0.00834,0,3.7
0.044,0.0197,0,3.7
0.045,-0.0060999999999999995,0,3.7
0.046,-0.00319,0,3.7
0.047,-0.01533,0,3.7
0.048,-0.03709,0,3.7
0.049,0.00834,0,3.7
0.05,0.00235,0,3.7
0.051,-0.01192,0,3.7
0.052,-0.03669,0,3.7
0.053,0.000317,0,3.7
0.054,-0.01643,0,3.7
0.055,-0.0064,0,3.7
0.056,0.06787,0,3.7
0.057,-0.026860000000000002,0,3.7
0.058,0.0284,0,3.7
0.059,0.040639999999999996,0,3.7
0.06,-0.000185,0,3.7
0.061,-0.0027,0,3.7
0.062,0.015349999999999999,0,3.7
0.063,0.00326,0,3.7
0.064,-0.008499999999999999,0,3.7
0.065,0.06271,0,3.7
0.066,0.00323,0,3.7
0.067,0.02727,0,3.7
0.068,-0.050730000000000004,0,3.7
0.069,-0.012320000000000001,0,3.7
0.07,-0.04672,0,3.7
0.071,-0.0040999999999999995,0,3.7
0.072,0.00713,0,3.7
0.073,-0.03358,0,3.7
0.074,-0.00447,0,3.7
0.075,-0.00761,0,3.7
0.076,0.10024999999999999,0,3.7
0.077,0.03823,0,3.7
0.078,-0.0027,0,3.7
0.079,-0.02395,0,3.7
0.08,0.12039,0,3.7
0.081,0.00681,0,3.7
0.082,-0.0032899999999999995,0,3.7
0.083,0.01229,0,3.7
0.084,0.00764,0,3.7
0.085,0.02679,0,3.7
0.086,-0.025959999999999997,0,3.7
0.087,0.04854,0,3.7
0.088,-0.04812,0,3.7
0.089,0.02373,0,3.7
0.09,0.06207,0,3.7
0.091,-0.00221,0,3.7
0.092,-0.03298,0,3.7
0.093,-0.031779999999999996,0,3.7
0.094,-0.000668,0,3.7
0.095,-0.01994,0,3.7
0.096,0.06014,0,3.7
0.097,0.07141,0,3.7
0.098,0.07883,0,3.7
0.099,-0.016329999999999997,0,3.7
0.1,0.022920000000000003,0,3.7
0.101,0.00974,0,3.7
0.102,0.00457,0,3.7
0.103,0.03388,0,3.7
0.104,-0.00129,0,3.7
0.105,0.036129999999999995,0,3.7
0.106,-0.04752,0,3.7
0.107,0.03388,0,3.7
0.108,-0.004,0,3.7
0.109,-8.450000000000001e-05,0,3.7
0.11,0.005730000000000001,0,3.7
0.111,-0.00179,0,3.7
0.112,-0.05394,0,3.7
0.113,-0.02446,0,3.7
0.114,-0.0064,0,3.7
0.115,-0.02054,0,3.7
0.116,0.07576000000000001,0,3.7
0.117,0.10347999999999999,0,3.7
0.118,-0.0025399999999999997,0,3.7
0.119,0.04209,0,3.7
0.12,-0.05474,0,3.7
0.121,0.05836,0,3.7
0.122,0.06271,0,3.7
0.123,-0.00608,0,3.7
0.124,-0.00173,0,3.7
0.125,0.00633,0,3.7
0.126,0.009840000000000002,0,3.7
0.127,0.0071400000000000005,0,3.7
0.128,-0.06427000000000001,0,3.7
0.129,0.02179,0,3.7
0.13,0.00944,0,3.7
0.131,-0.07621,0,3.7
0.132,-0.00791,0,3.7
0.133,-0.01182,0,3.7
0.134,0.006030000000000001,0,3.7
0.135,-0.01784,0,3.7
0.136,0.02066,0,3.7
0.137,0.061590000000000006,0,3.7
0.138,0.08495000000000001,0,3.7
0.139,-0.02425,0,3.7
0.14,-0.04281,0,3.7
0.141,0.044669999999999994,0,3.7
0.142,0.00745,0,3.7
0.143,-0.00415,0,3.7
0.144,0.0072900000000000005,0,3.7
0.145,0.00954,0,3.7
0.146,0.03436,0,3.7
0.147,-0.06006,0,3.7
0.148,0.00923,0,3.7
0.149,-0.016730000000000002,0,3.7
0.15,0.0016200000000000001,0,3.7
0.151,0.08028,0,3.7
0.152,-0.01443,0,3.7
0.153,0.04177,0,3.7
0.154,-0.02626,0,3.7
0.155,0.00353,0,3.7
0.156,-0.005599999999999999,0,3.7
0.157,0.05949,0,3.7
0.158,0.04338,0,3.7
0.159,-0.000686,0,3.7
0.16,-0.03168,0,3.7
0.161,0.04693,0,3.7
0.162,0.00457,0,3.7
0.163,0.07625,0,3.7
0.164,-0.00544,0,3.7
0.165,-0.00544,0,3.7
0.166,0.027590000000000003,0,3.7
0.167,0.00694,0,3.7
0.168,-0.016130000000000002,0,3.7
0.169,-0.012719999999999999,0,3.7
0.17,0.01664,0,3.7
0.171,0.030170000000000002,0,3.7
0.172,0.0026200000000000004,0,3.7
0.173,0.03243,0,3.7
0.174,-0.03388,0,3.7
0.175,0.00694,0,3.7
0.176,-0.013519999999999999,0,3.7
0.177,-0.00334,0,3.7
0.178,0.04048,0,3.7
0.179,0.07222,0,3.7
0.18,-0.014929999999999999,0,3.7
0.181,0.03404,0,3.7
0.182,0.026459999999999997,0,3.7
0.183,0.028560000000000002,0,3.7
0.184,0.033549999999999996,0,3.7
0.185,-0.00228,0,3.7
0.186,0.01293,0,3.7
0.187,0.00834,0,3.7
0.188,-0.018940000000000002,0,3.7
0.189,-0.05314,0,3.7
0.19,-0.02255,0,3.7
0.191,0.0226,0,3.7
0.192,0.01341,0,3.7
0.193,-0.0069,0,3.7
0.194,-0.04241,0,3.7
0.195,0.000848,0,3.7
0.196,-0.01162,0,3.7
0.197,0.02099,0,3.7
0.198,0.016800000000000002,0,3.7
0.199,0.00192,0,3.7
0.2,0.00326,0,3.7
0.201,-0.01623,0,3.7
0.202,0.00605,0,3.7
0.203,0.022109999999999998,0,3.7
0.204,-0.00011899999999999999,0,3.7
0.205,0.00643,0,3.7
0.206,0.01938,0,3.7
0.207,0.00724,0,3.7
0.208,0.00383,0,3.7
0.209,0.046119999999999994,0,3.7
0.21,0.025820000000000003,0,3.7
0.211,0.01358,0,3.7
0.212,0.00375,0,3.7
0.213,-0.041710000000000004,0,3.7
0.214,-0.00157,0,3.7
0.215,-0.00861,0,3.7
0.216,-0.00139,0,3.7
0.217,-0.00149,0,3.7
0.218,0.02421,0,3.7
0.219,0.09832,0,3.7
0.22,0.13973,0,3.7
0.221,0.00643,0,3.7
0.222,0.031619999999999995,0,3.7
0.223,-0.02456,0,3.7
0.224,-0.0025900000000000003,0,3.7
0.225,0.0037300000000000002,0,3.7
0.226,0.0023,0,3.7
0.227,0.009389999999999999,0,3.7
0.228,-0.02556,0,3.7
0.229,-0.00544,0,3.7
0.23,-0.04993,0,3.7
0.231,-0.03789,0,3.7
0.232,0.00536,0,3.7
0.233,-0.0386,0,3.7
0.234,0.00553,0,3.7
0.235,0.00232,0,3.7
0.236,-0.00741,0,3.7
0.237,-0.009510000000000001,0,3.7
0.238,0.027590000000000003,0,3.7
0.239,0.10992,0,3.7
0.24,0.07060999999999999,0,3.7
0.241,0.05144,0,3.7
0.242,-0.05334,0,3.7
0.243,0.08898,0,3.7
0.244,0.00235,0,3.7
0.245,0.00713,0,3.7
0.246,0.02663,0,3.7
0.247,-0.0055000000000000005,0,3.7
0.248,0.07576000000000001,0,3.7
0.249,-0.0040999999999999995,0,3.7
0.25,-0.040299999999999996,0,3.7
0.251,0.024689999999999997,0,3.7
0.252,0.10976,0,3.7
0.253,-0.0045,0,3.7
0.254,-0.04662,0,3.7
0.255,-0.00119,0,3.7
0.256,-0.0053,0,3.7
0.257,-0.01202,0,3.7
0.258,0.019540000000000002,0,3.7
0.259,0.06288,0,3.7
0.26,0.025500000000000002,0,3.7
0.261,0.13022,0,3.7
0.262,-0.04672,0,3.7
0.263,0.00761,0,3.7
0.264,0.06674000000000001,0,3.7
0.265,-0.0046,0,3.7
0.266,0.016479999999999998,0,3.7
0.267,-0.00469,0,3.7
0.268,0.07350999999999999,0,3.7
0.269,-0.0039,0,3.7
0.27,0.00149,0,3.7
0.271,0.08864999999999999,0,3.7
0.272,0.00041699999999999994,0,3.7
0.273,0.006840000000000001,0,3.7
0.274,-0.0043,0,3.7
0.275,0.00302,0,3.7
0.276,-0.01804,0,3.7
0.277,0.00323,0,3.7
0.278,0.00142,0,3.7
0.279,0.01051,0,3.7
0.28,0.00212,0,3.7
0.281,-0.00656,0,3.7
0.282,-0.02295,0,3.7
0.283,0.0053300000000000005,0,3.7
0.284,0.04854,0,3.7
0.285,0.000116,0,3.7
0.286,0.00842,0,3.7
0.287,0.021949999999999997,0,3.7
0.288,0.02888,0,3.7
0.289,0.00536,0,3.7
0.29,-0.00941,0,3.7
0.291,-0.012620000000000001,0,3.7
0.292,0.04693,0,3.7
0.293,0.07174,0,3.7
0.294,0.10493000000000001,0,3.7
0.295,0.03323,0,3.7
0.296,0.00383,0,3.7
0.297,-0.0045,0,3.7
0.298,-0.0068000000000000005,0,3.7
0.299,-0.00299,0,3.7
0.3,0.05756,0,3.7
0.301,0.050629999999999994,0,3.7
0.302,0.04241,0,3.7
0.303,-0.01974,0,3.7
0.304,0.01229,0,3.7
0.305,0.007039999999999999,0,3.7
0.306,-0.00995,0,3.7
0.307,0.011800000000000001,0,3.7
0.308,-0.00221,0,3.7
0.309,0.06384,0,3.7
0.31,-0.012119999999999999,0,3.7
0.311,0.00633,0,3.7
0.312,0.09188,0,3.7
0.313,0.000848,0,3.7
0.314,-0.02095,0,3.7
0.315,0.00754,0,3.7
0.316,0.000216,0,3.7
0.317,0.000517,0,3.7
0.318,-0.000987,0,3.7
0.319,-0.0035,0,3.7
0.32,0.11669,0,3.7
0.321,0.03081,0,3.7
0.322,-0.04552,0,3.7
0.323,-0.01473,0,3.7
0.324,0.09863999999999999,0,3.7
0.325,-0.02125,0,3.7
0.326,0.01132,0,3.7
0.327,0.01358,0,3.7
0.328,0.01003,0,3.7
0.329,0.02179,0,3.7
0.33,0.00665,0,3.7
0.331,-0.026459999999999997,0,3.7
0.332,-0.00781,0,3.7
0.333,-0.04139999999999999,0,3.7
0.334,-0.01312,0,3.7
0.335,0.05256,0,3.7
0.336,-0.02787,0,3.7
0.337,-0.01864,0,3.7
0.338,0.00132,0,3.7
0.339,-0.0064,0,3.7
0.34,0.08349999999999999,0,3.7
0.341,0.12312999999999999,0,3.7
0.342,0.030330000000000003,0,3.7
0.343,-0.00952,0,3.7
0.344,0.01744,0,3.7
0.345,0.010349999999999998,0,3.7
0.346,0.026459999999999997,0,3.7
0.347,0.0081,0,3.7
0.348,0.01229,0,3.7
0.349,0.000365,0,3.7
0.35,-0.02295,0,3.7
0.351,0.00391,0,3.7
0.352,0.05482,0,3.7
0.353,0.03823,0,3.7
0.354,-0.06738,0,3.7
0.355,0.022109999999999998,0,3.7
0.356,-0.01934,0,3.7
0.357,-0.0399,0,3.7
0.358,0.0074399999999999996,0,3.7
0.359,-0.00821,0,3.7
0.36,0.029849999999999998,0,3.7
0.361,0.0139,0,3.7
0.362,0.009940000000000001,0,3.7
0.363,-0.00872,0,3.7
0.364,0.009940000000000001,0,3.7
0.365,0.02614,0,3.7
0.366,0.05176,0,3.7
0.367,0.000526,0,3.7
0.368,-0.00228,0,3.7
0.369,0.004229999999999999,0,3.7
0.37,0.00523,0,3.7
0.371,-0.0413,0,3.7
0.372,0.07013,0,3.7
0.373,0.0371,0,3.7
0.374,-0.035089999999999996,0,3.7
0.375,-0.000668,0,3.7
0.376,0.007339999999999999,0,3.7
0.377,-0.01944,0,3.7
0.378,0.00674,0,3.7
0.379,-0.01974,0,3.7
0.38,0.04338,0,3.7
0.381,0.11024,0,3.7
0.382,0.025820000000000003,0,3.7
0.383,0.00312,0,3.7
0.384,-0.00962,0,3.7
0.385,0.00383,0,3.7
0.386,0.005730000000000001,0,3.7
0.387,0.00974,0,3.7
0.388,0.00552,0,3.7
0.389,-0.007209999999999999,0,3.7
0.39,0.04403,0,3.7
0.391,0.028560000000000002,0,3.7
0.392,0.02083,0,3.7
0.393,0.03887,0,3.7
0.394,-0.05464,0,3.7
0.395,-0.07059,0,3.7
0.396,0.00842,0,3.7
0.397,-0.00179,0,3.7
0.398,-0.01944,0,3.7
0.399,0.00363,0,3.7
0.4,-0.000586,0,3.7
0.401,0.031619999999999995,0,3.7
0.402,0.14698,0,3.7
0.403,-0.07861,0,3.7
0.404,-0.10638999999999998,0,3.7
0.405,0.031939999999999996,0,3.7
0.406,-0.03067,0,3.7
0.407,0.00413,0,3.7
0.408,0.00101,0,3.7
0.409,-0.0025399999999999997,0,3.7
0.41,0.03114,0,3.7
0.411,-0.04893,0,3.7
0.412,0.0698,0,3.7
0.413,-0.04983,0,3.7
0.414,-0.014530000000000001,0,3.7
0.415,-0.021150000000000002,0,3.7
0.416,-0.01463,0,3.7
0.417,-0.005,0,3.7
0.418,-0.03489,0,3.7
0.419,4.25e-05,0,3.7
0.42,-0.01703,0,3.7
0.421,0.0458,0,3.7
0.422,0.1278,0,3.7
0.423,0.00784,0,3.7
0.424,0.11121,0,3.7
0.425,0.04693,0,3.7
0.426,-0.046220000000000004,0,3.7
0.427,0.00165,0,3.7
0.428,-0.008660000000000001,0,3.7
0.429,0.0059299999999999995,0,3.7
0.43,0.022439999999999998,0,3.7
0.431,-0.0031799999999999997,0,3.7
0.432,0.00122,0,3.7
0.433,-0.0038900000000000002,0,3.7
0.434,-0.011219999999999999,0,3.7
0.435,-0.01663,0,3.7
0.436,-0.08654,0,3.7
0.437,0.01325,0,3.7
0.438,-0.02335,0,3.7
0.439,-0.00119,0,3.7
0.44,-0.009810000000000001,0,3.7
0.441,0.016800000000000002,0,3.7
0.442,0.09043000000000001,0,3.7
0.443,-0.0063,0,3.7
0.444,0.036449999999999996,0,3.7
0.445,0.01003,0,3.7
0.446,-0.0065,0,3.7
0.447,-0.0016899999999999999,0,3.7
0.448,0.029359999999999997,0,3.7
0.449,0.0059299999999999995,0,3.7
0.45,0.032100000000000004,0,3.7
0.451,-0.026359999999999998,0,3.7
0.452,-0.01192,0,3.7
0.453,0.05610999999999999,0,3.7
0.454,0.10041,0,3.7
0.455,-0.03338,0,3.7
0.456,0.0197,0,3.7
0.457,-0.00119,0,3.7
0.458,-0.07099,0,3.7
0.459,0.0071400000000000005,0,3.7
0.46,-0.01021,0,3.7
0.461,-0.00366,0,3.7
0.462,0.05031,0,3.7
0.463,-0.04381,0,3.7
0.464,-0.018439999999999998,0,3.7
0.465,0.0864,0,3.7
0.466,-0.0054,0,3.7
0.467,0.00754,0,3.7
0.468,0.04483,0,3.7
0.469,-0.0043100000000000005,0,3.7
0.47,-0.00791,0,3.7
0.471,0.00568,0,3.7
0.472,-0.04241,0,3.7
0.473,-0.00911,0,3.7
0.474,-0.00731,0,3.7
0.475,-0.03539,0,3.7
0.476,0.000365,0,3.7
0.477,-0.015130000000000001,0,3.7
0.478,-0.06016,0,3.7
0.479,-0.0055000000000000005,0,3.7
0.48,-0.02064,0,3.7
0.481,0.000866,0,3.7
0.482,0.04129,0,3.7
0.483,-0.00366,0,3.7
0.484,-0.00801,0,3.7
0.485,-0.011720000000000001,0,3.7
0.486,0.09478,0,3.7
0.487,0.09058999999999999,0,3.7
0.488,-0.00302,0,3.7
0.489,0.00133,0,3.7
0.49,0.0061600000000000005,0,3.7
0.491,0.0081,0,3.7
0.492,0.04934,0,3.7
0.493,-0.03198,0,3.7
0.494,0.026949999999999998,0,3.7
0.495,-0.06276999999999999,0,3.7
0.496,-0.0739,0,3.7
0.497,-0.03388,0,3.7
0.498,-0.000441,0,3.7
0.499,-0.02245,0,3.7
0.0,0.00212,0,4.5
0.001,0.00142,0,4.5
0.002,0.00858,0,4.5
0.003,0.08237,0,4.5
0.004,0.07125000000000001,0,4.5
0.005,-0.0043100000000000005,0,4.5
0.006,0.00161,0,4.5
0.007,0.00455,0,4.5
0.008,0.06433,0,4.5
0.009,-0.00366,0,4.5
0.01,-0.0043100000000000005,0,4.5
0.011,0.00874,0,4.5
0.012,-0.01623,0,4.5
0.013,-0.02947,0,4.5
0.014,0.00904,0,4.5
0.015,-0.0035,0,4.5
0.016,0.00393,0,4.5
0.017,-0.00119,0,4.5
0.018,0.026949999999999998,0,4.5
0.019,-0.023649999999999997,0,4.5
0.02,0.00834,0,4.5
0.021,-0.011019999999999999,0,4.5
0.022,0.07673,0,4.5
0.023,0.05224,0,4.5
0.024,0.00653,0,4.5
0.025,-0.0023699999999999997,0,4.5
0.026,0.04354,0,4.5
0.027,0.00543,0,4.5
0.028,-0.014530000000000001,0,4.5
0.029,0.036449999999999996,0,4.5
0.03,-0.00801,0,4.5
0.031,0.02066,0,4.5
0.032,-0.0018900000000000002,0,4.5
0.033,0.004229999999999999,0,4.5
0.034,0.01857,0,4.5
0.035,-0.027970000000000002,0,4.5
0.036,-0.050629999999999994,0,4.5
0.037,-0.005999999999999999,0,4.5
0.038,-0.00028,0,4.5
0.039,-0.0399,0,4.5
0.04,-0.00415,0,4.5
0.041,-0.01222,0,4.5
0.042,0.02066,0,4.5
0.043,0.13634000000000002,0,4.5
0.044,-0.01162,0,4.5
0.045,0.00359,0,4.5
0.046,0.004070000000000001,0,4.5
0.047,0.048209999999999996,0,4.5
0.048,0.04032,0,4.5
0.049,0.00165,0,4.5
0.05,0.006489999999999999,0,4.5
0.051,-0.00399,0,4.5
0.052,0.025179999999999998,0,4.5
0.053,0.00132,0,4.5
0.054,0.055459999999999995,0,4.5
0.055,0.029849999999999998,0,4.5
0.056,-0.00851,0,4.5
0.057,0.004229999999999999,0,4.5
0.058,0.00455,0,4.5
0.059,-0.02586,0,4.5
0.06,-0.0054,0,4.5
0.061,-0.005999999999999999,0,4.5
0.062,0.000866,0,4.5
0.063,0.02228,0,4.5
0.064,0.06884,0,4.5
0.065,0.11636,0,4.5
0.066,0.15647999999999998,0,4.5
0.067,-0.01282,0,4.5
0.068,-0.06878000000000001,0,4.5
0.069,0.016479999999999998,0,4.5
0.07,-0.007209999999999999,0,4.5
0.071,0.00761,0,4.5
0.072,-0.000441,0,4.5
0.073,-0.02155,0,4.5
0.074,0.0016200000000000001,0,4.5
0.075,-0.00705,0,4.5
0.076,-0.005999999999999999,0,4.5
0.077,-0.01934,0,4.5
0.078,-0.013819999999999999,0,4.5
0.079,0.00132,0,4.5
0.08,-0.0069,0,4.5
0.081,0.00834,0,4.5
0.082,0.00323,0,4.5
0.083,0.05176,0,4.5
0.084,0.1017,0,4.5
0.085,-0.00469,0,4.5
0.086,0.05273,0,4.5
0.087,0.04274,0,4.5
0.088,0.00161,0,4.5
0.089,0.05627,0,4.5
0.09,-0.0060999999999999995,0,4.5
0.091,0.01696,0,4.5
0.092,0.0197,0,4.5
0.093,0.042249999999999996,0,4.5
0.094,-0.00761,0,4.5
0.095,0.024050000000000002,0,4.5
0.096,-0.012320000000000001,0,4.5
0.097,0.0139,0,4.5
0.098,-0.0038900000000000002,0,4.5
0.099,0.01873,0,4.5
0.1,-0.004200000000000001,0,4.5
0.101,0.00182,0,4.5
0.102,-0.0068000000000000005,0,4.5
0.103,0.00343,0,4.5
0.104,0.05418,0,4.5
0.105,0.02163,0,4.5
0.106,-0.02275,0,4.5
0.107,0.00665,0,4.5
0.108,-0.02807,0,4.5
0.109,0.0024600000000000004,0,4.5
0.11,0.039189999999999996,0,4.5
0.111,-0.0025399999999999997,0,4.5
0.112,0.028560000000000002,0,4.5
0.113,-0.008409999999999999,0,4.5
0.114,0.00844,0,4.5
0.115,0.09623,0,4.5
0.116,-0.021150000000000002,0,4.5
0.117,0.031619999999999995,0,4.5
0.118,0.02824,0,4.5
0.119,-0.022850000000000002,0,4.5
0.12,-0.01433,0,4.5
0.121,-0.004200000000000001,0,4.5
0.122,0.00202,0,4.5
0.123,0.00653,0,4.5
0.124,0.08543,0,4.5
0.125,0.0049299999999999995,0,4.5
0.126,0.03291,0,4.5
0.127,0.00455,0,4.5
0.128,0.05466,0,4.5
0.129,-0.01683,0,4.5
0.13,-0.01764,0,4.5
0.131,0.02727,0,4.5
0.132,-0.0060999999999999995,0,4.5
0.133,0.08059999999999999,0,4.5
0.134,-0.01372,0,4.5
0.135,0.00326,0,4.5
0.136,0.0071400000000000005,0,4.5
0.137,0.0371,0,4.5
0.138,0.05273,0,4.5
0.139,0.06288,0,4.5
0.14,-0.03067,0,4.5
0.141,-0.01292,0,4.5
0.142,-0.007209999999999999,0,4.5
0.143,-0.0040999999999999995,0,4.5
0.144,0.08334,0,4.5
0.145,0.0872,0,4.5
0.146,0.11572,0,4.5
0.147,-0.0055000000000000005,0,4.5
0.148,-0.0031799999999999997,0,4.5
0.149,0.07995000000000001,0,4.5
0.15,0.00694,0,4.5
0.151,0.00165,0,4.5
0.152,0.0056300000000000005,0,4.5
0.153,0.01744,0,4.5
0.154,-0.0053,0,4.5
0.155,-0.01192,0,4.5
0.156,-0.01112,0,4.5
0.157,0.00804,0,4.5
0.158,-0.0026899999999999997,0,4.5
0.159,0.05079,0,4.5
0.16,-0.023549999999999998,0,4.5
0.161,-0.015529999999999999,0,4.5
0.162,-0.00946,0,4.5
0.163,-0.000586,0,4.5
0.164,0.01374,0,4.5
0.165,0.022109999999999998,0,4.5
0.166,0.08479,0,4.5
0.167,0.07625,0,4.5
0.168,-0.00129,0,4.5
0.169,-0.0757,0,4.5
0.17,0.000618,0,4.5
0.171,0.032100000000000004,0,4.5
0.172,0.00383,0,4.5
0.173,0.013090000000000001,0,4.5
0.174,-0.01463,0,4.5
0.175,-0.01082,0,4.5
0.176,-0.01874,0,4.5
0.177,-0.02907,0,4.5
0.178,0.02453,0,4.5
0.179,-0.024659999999999998,0,4.5
0.18,-0.03428,0,4.5
0.181,-0.02135,0,4.5
0.182,-0.005900000000000001,0,4.5
0.183,0.00643,0,4.5
0.184,0.00383,0,4.5
0.185,0.04983,0,4.5
0.186,-0.00139,0,4.5
0.187,-0.00382,0,4.5
0.188,-0.04211,0,4.5
0.189,-0.033979999999999996,0,4.5
0.19,-0.01392,0,4.5
0.191,0.006030000000000001,0,4.5
0.192,-0.0035,0,4.5
0.193,0.00375,0,4.5
0.194,0.01583,0,4.5
0.195,0.00633,0,4.5
0.196,-0.014530000000000001,0,4.5
0.197,-0.0063,0,4.5
0.198,-0.04582,0,4.5
0.199,-0.02726,0,4.5
0.2,-0.04943,0,4.5
0.201,-0.03037,0,4.5
0.202,-0.01643,0,4.5
0.203,0.00844,0,4.5
0.204,-0.009810000000000001,0,4.5
0.205,0.07109,0,4.5
0.206,0.015510000000000001,0,4.5
0.207,0.04757,0,4.5
0.208,-0.01182,0,4.5
0.209,0.015510000000000001,0,4.5
0.21,0.09412999999999999,0,4.5
0.211,-0.02305,0,4.5
0.212,0.02872,0,4.5
0.213,0.0017200000000000002,0,4.5
0.214,0.03468,0,4.5
0.215,0.11169,0,4.5
0.216,-0.00979,0,4.5
0.217,0.06078,0,4.5
0.218,-0.035590000000000004,0,4.5
0.219,-0.02295,0,4.5
0.22,0.021949999999999997,0,4.5
0.221,-0.04,0,4.5
0.222,0.0049299999999999995,0,4.5
0.223,-0.00139,0,4.5
0.224,0.00041699999999999994,0,4.5
0.225,0.07109,0,4.5
0.226,0.01825,0,4.5
0.227,-0.029670000000000002,0,4.5
0.228,-0.00173,0,4.5
0.229,-0.01653,0,4.5
0.23,-0.02215,0,4.5
0.231,0.025179999999999998,0,4.5
0.232,0.011800000000000001,0,4.5
0.233,0.00964,0,4.5
0.234,0.01696,0,4.5
0.235,0.005999999999999999,0,4.5
0.236,-0.0067,0,4.5
0.237,0.0234,0,4.5
0.238,0.00713,0,4.5
0.239,-0.011219999999999999,0,4.5
0.24,-0.016130000000000002,0,4.5
0.241,-0.03539,0,4.5
0.242,-0.0048000000000000004,0,4.5
0.243,0.00653,0,4.5
0.244,0.000618,0,4.5
0.245,0.02824,0,4.5
0.246,0.13328,0,4.5
0.247,0.00443,0,4.5
0.248,-0.00753,0,4.5
0.249,0.04999,0,4.5
0.25,0.055459999999999995,0,4.5
0.251,0.00858,0,4.5
0.252,0.07946999999999999,0,4.5
0.253,0.00964,0,4.5
0.254,0.0072900000000000005,0,4.5
0.255,0.01341,0,4.5
0.256,0.01825,0,4.5
0.257,0.00904,0,4.5
0.258,-0.0046,0,4.5
0.259,-0.02486,0,4.5
0.26,-0.02977,0,4.5
0.261,-0.02496,0,4.5
0.262,0.00132,0,4.5
0.263,-0.00771,0,4.5
0.264,0.00132,0,4.5
0.265,0.00884,0,4.5
0.266,0.0052,0,4.5
0.267,0.01358,0,4.5
0.268,-0.01292,0,4.5
0.269,-0.00147,0,4.5
0.27,-0.06287,0,4.5
0.271,-0.030869999999999998,0,4.5
0.272,0.036129999999999995,0,4.5
0.273,0.00884,0,4.5
0.274,-0.00511,0,4.5
0.275,0.03388,0,4.5
0.276,0.040159999999999994,0,4.5
0.277,0.000365,0,4.5
0.278,-0.000285,0,4.5
0.279,-0.05655,0,4.5
0.28,0.055139999999999995,0,4.5
0.281,-0.03248,0,4.5
0.282,0.0043300000000000005,0,4.5
0.283,-0.026459999999999997,0,4.5
0.284,-0.00125,0,4.5
0.285,-0.021949999999999997,0,4.5
0.286,0.06078,0,4.5
0.287,0.005999999999999999,0,4.5
0.288,0.0524,0,4.5
0.289,0.09606,0,4.5
0.29,-0.017329999999999998,0,4.5
0.291,-0.030270000000000002,0,4.5
0.292,0.051919999999999994,0,4.5
0.293,-0.000763,0,4.5
0.294,0.01325,0,4.5
0.295,0.00975,0,4.5
0.296,0.10847000000000001,0,4.5
0.297,0.00543,0,4.5
0.298,0.00826,0,4.5
0.299,0.00906,0,4.5
0.3,0.010679999999999999,0,4.5
0.301,-0.06016,0,4.5
0.302,-0.01834,0,4.5
0.303,-0.0028899999999999998,0,4.5
0.304,-0.00299,0,4.5
0.305,-0.0044,0,4.5
0.306,0.01229,0,4.5
0.307,-0.00914,0,4.5
